Unnamed: 0,unique_id,big_score,small_score,txt,review_words,review_lenth,区位,餐饮,房间设施,娱乐设施,店内设施,服务,风格化,安全,卫生,价格
2619,462555,['s5'],"['s5', 's4', 's5', 's5', 's5', 's5']","['服务质量', '非常好', '设备设施', '很好', '环境卫生', '非常好', '位置交通', '非常好', '睡眠质量', '非常好', '周边餐饮', '非常好']",['很温馨的一家旅社，环境好，交通方便，出门各种大型商场，不用愁吃喝~晚上大家聚在一起聊天，可以认识到来自各地的朋友们，感觉很开心~'],68,1,0,1,0,1,0,1,0,0,0
2620,379816,['s5'],"['s5', 's5', 's5', 's5']","['隔音', '非常好', '卫生', '非常好', '服务', '非常好', '安全', '非常好']",['酒店干净卫生，酒店周围环境也不错，小桥流水，青山绿水，中午坐在院里晒晒太阳，是个很不错的旅游去处哦'],53,1,0,1,0,0,0,0,0,1,0
2621,478703,['s3'],"['s2', 's3', 's3']","['服务', '差', '位置', '一般', '设施', '一般']","['凌晨一点半到达，刚好有几个泡温泉的，接待完了给我办的入住，结果被安排到那些泡温泉人住的超级小的房间，比我家卫生间大不了多少，之前住的不是这样的，要不是为了出行方便，真不住这，房间里面闷热，空气不好，打电话问前台原因，敷衍了事，下到前台让核对，为啥和订的酒店房型不一样，说不出原因，后来说正好有人刚退房，换到那去住，换了房间一看，这才是我订的房型！当我三岁小孩啊，半夜三更有人退房？生意这么做好吗？给草原人民丢脸！正好国家会议中心大酒店有房，今天果断换酒店！前面两张照片就是巴掌大的房间！拿后面三张是我本来订的房型！', '拿人都当傻子哦！😠😖😣不满意，差评！']",283,0,0,3,2,0,3,0,0,0,0
2622,1238006,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['环境很好，交通便利，宾馆服务好，靠近窗户，通风，不管是情侣入住还是商务外出，都不错，隔壁如家价格贵，还住的地下室，手机信号都没有，这样子比较性价比好多了，主要是价格不贵。附近有电影院地铁之类的，推荐入住。为了这600积分疯狂的码字，前面已经说的很清楚了，后面两张图是如家的。'],141,1,0,1,0,0,0,0,0,0,1
2623,1339538,['s5'],"['s5', 's4', 's4', 's5']","['卫生', '非常好', '服务', '很好', '风格', '很好', '安全', '非常好']","['邻近北京同仁医院，离北京站不远。卫生比较好、安全、空调好。窗子漏风，居然让蚊子咬了三个包。浴室洗发水量少，䃼充不及时。被子有点小、拖鞋还可以、毛巾老旧。前台一小哥颜值高，态度好。没有电梯住的二楼。', '#服务##卫生#']",114,0,0,2,0,2,1,0,1,1,0
2624,1383007,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['环境是真的不错，房间非常干净，管家服务也非常好，一次去还会选择住在这里'],39,2,0,1,0,0,1,0,0,1,0
2625,1369510,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['首先说一下结论：太划得来了，服务非常棒。我本来定的周二晚上来入住的，结果由于飞机原因没能准时到酒店，就给酒店老板打个电话，说能不能推迟一天过来住，老板爽快的就答应了。第二天飞机又晚点了……，凌晨一点多才到机场，然后给老板打个电话，老板就问我在哪里，说他就在机场地下停车场，耐心的等我一路问路过去的，然后就坐上了老板的宝马去酒店了，哈哈。到酒店后，位置比较安静，整体给人舒适的感觉。登记，入住。只用了超低的价格就住到了大床房，嘿嘿。房间卫生状况不错，装修简洁而大方，房间里面很安静，几乎听不到噪音，厕所也很干净。房间里面还挂有一幅画，比较雅致。总结来说，真的很值得，以后再来机场这边，肯定还住这家店。'],303,1,0,1,0,0,1,0,0,1,1
2626,1443365,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['地理位置很好，房间的设备齐全，跟住家差不多，挺温馨的，接待人员也很热情，帮我拖行李箱，拎包，很温暖。房间卫生也很干净，感觉不错，下次还会再来的。'],76,1,0,1,0,0,1,0,0,1,0
2627,1059162,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '卫生', '非常好']","['找了一家地铁站附近的全季酒店，去任何地方都很方便，2号线，13号线，机场快线都在一起，可以说到北京的任何一个地方从这里都可以出发。全季酒店一进门，宽敞明亮的大堂，看起来很温馨，简单的装饰画，简单的装饰品给整体一个简洁大方的感觉。前台还摆放着漂亮的明信卡片，可以供喜欢的客人带走，我挑了好多好看的带回家送给朋友。前台人员很热情也很有效率，询问我有什么要求后快速的办理入住，选择了符合我的房间，办理完入住后还将早餐时间和一些事宜告知我，将服务提前做足。', '上了电梯，走在楼道里，看见清扫房间的服务人员都会热情主动的跟我打招呼，让我很温暖。我订的是双床房，一推门进去，房间很整洁宽敞，条纹地毯，长沙发，写字台，有种回家的感觉，窗帘遮光效果很棒，很适合休息。台子上还放着两小袋茶叶和泡茶叶的小壶，铁观音和红茶，喜欢喝茶的人可以泡上一壶享受一下午后的悠闲，忙里偷闲为旅行和出差得到一个放松。酒店提供中西自助的早餐，饭菜可口，为一天补充营养，早餐要吃饱也要吃好，这里真的满足了我这两个要求。出门在外，很少会认认真真的坐下来写这么多的点评，因为这次满意的入住体验，让我忍不住将好的分享给大家。']",495,1,1,1,0,1,1,1,0,1,0
2628,1529438,['s5'],"['s5', 's5', 's5', 's5', 's5', 's5']","['设备设施', '非常好', '环境卫生', '非常好', '餐饮服务', '非常好', '服务质量', '非常好', '地理位置', '非常好', '性价比', '非常好']",['酒店大床房1楼的不错，二楼的差点，楼梯不太好，上下有点吓人，还好给我选择一楼，院里的装修还可以，出行周围很方便，附近商业设施比较繁华，就是小胡同里面不好找，小胡同周围烂旧房子较多，体验老北京的解放前的旧时时光可以来这里。'],114,0,0,2,0,3,0,2,0,0,0
2629,1528865,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['餐厅饭不错，品种齐全，还挺经济实惠，口味也很好，出门在外，吃的舒服很重要，尤其赶上大夏天的，再吃不好 整个人就不好了。环境也挺好，空调开放', '房间，是住的温馨房，跟快捷酒店的差不多，该有的都有，就是空间紧巴点儿，大件行李不好放，没有大行李箱的话还挺好的，有wifi，网速可以 ，看剧办公都没问题', '卫生间没有干湿分离，有点不大合理，不洗澡的话，洗手间显得还挺宽敞，', '空调是名牌海尔的，窗帘质地也不马虎', '客来客往的，得提前预订']",226,0,1,2,0,2,2,0,0,0,0
2630,1006735,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '非常好']",['接机及时，入住及时，干净整洁，前台态度好，高兴的是，临时给我升级了大床套房，在北京转机睡的很舒服，有发票，非常满意。谢谢！'],65,0,0,1,0,2,1,0,0,1,0
2631,1210438,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['今年春节去住的，老板很热情，自己亲自来接，房间很温馨，感觉就是自己家一样，非常干净，总共定了4间房，大家都挺满意的，住的很开心，房间布置的很温馨，也很有家的味道，比住酒店感觉好多了，如果以后有机会去玩还要定'],107,0,0,1,0,0,1,0,0,1,0
2632,683754,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['很喜欢这种风格，特别具有北京地域特色！就是晚上看着黑洞洞的挂着红灯笼，有些恐怖片即视感呢，但是豪华大床房特别赞！'],60,0,0,1,0,1,0,1,0,0,0
2633,1242832,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['房间不错，和图片的一样，隔音还可以，就是不是理想中的那么大，但主题房间这样已经很不错了！非常满意'],52,0,0,1,0,0,0,0,0,0,0
2634,896225,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '卫生', '非常好']",['导航找不到宾馆，给客服打了电话，很快找到了，很快入住，卫生很好，服务很好，旁边就是局气，附近还有庆丰包子，吃饭很方便！'],63,2,0,1,0,0,1,0,0,1,0
2635,626282,['s5'],"['s4', 's4', 's4', 's4', 's4', 's4']","['位置交通', '很好', '周边环境', '很好', '设备设施', '很好', '环境卫生', '很好', '服务质量', '很好', '性价比', '很好']",['每次出差都是到这附近办事，所以酒店对于我来说一定要干净舒适，之前入住过一次这个酒店，整体感觉不错，所以这次出差时间久，订了好多天入住。酒店一进门就是前台，服务不错，电梯到4层在下面是要刷房卡的，所以安全系数会高一些，闲在人等是不方便进入电梯到楼上的；其次走廊设计也是现代化的，挺干净的那种；到房间进入觉得挺干净的，卫浴水也不错，但是卫浴是全玻璃透明的那种，还好玻璃外面也就是卧室与卫浴处有个窗帘可以拉起来。离地铁站有点距离，但也不算远，总之整体感觉还是很不错的。接着又续住，下次还会选择这家。'],250,2,0,1,0,1,1,0,1,1,0
2636,1038336,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['卫生干净，购物方便，交通便利，餐饮齐全。'],24,1,1,1,0,0,0,0,0,1,0
2637,1137074,['s3'],"['s4', 's2', 's5', 's5']","['卫生', '很好', '服务', '差', '风格', '非常好', '安全', '非常好']",['该公司管理混乱，我于6月10预定了7月18~21共三晚的两间豪华双床房。但是7月18日到了那里居然没房，让我们改去同公司在崇文门的另一公寓住，且只有一间房。虽然房间洗手间很豪华，但是 只有一张1.8米床和一张1.5米床，我们四大一小显得空间挤*。以后不会再订该公司的房！！！'],141,0,0,3,0,0,3,0,0,0,0
2638,1599422,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['还不错，订的299的三人间，我来的时候没有了，前台小美女给换的499的大套房，真是超值，小美女服务真是不错，一直笑脸相迎，然后很期待的打开房门真是非常满意卫生也很干净，来到先看看洗脸盆，和床单被罩，去过别人家床单被罩都不干净，仔仔细细检查了一下真是超乎想象，真的挺干净没有污渍，老爸老妈非常满意说在北京这么便宜还有这么好的房子，真是赚着了。关键离解放军301医院也近，在去哪儿网订的，对比了好几家最后选择西翠之旅，因为我看了评论都说他家不错，抱着试试的想法订的真是没让我失望，想着再多订几天，老妈也要在解放军301医院治病，还不知道要住多少天，小美女说这个价格是最低的了，不能再优惠了，想想也是真是便宜，准备在续几天，希望我的评论对初次来到北京的朋友们有个帮助，尤其是来301医院看病的朋友们，西翠之旅宾馆绝对是你最好的选择，也是你不后悔的选择，大家肯定会说这个人话真多，我也是没有办法啊因为多打字可以得积分，我留着积分好兑换东西，所以大家不要嫌弃我，就让我凑够数吧！最后再说一句吧，重要的事情说三遍，西翠之旅好评，好评，绝对的好评...期待大家都来住........................'],504,1,0,1,0,0,1,0,0,1,1
2639,398430,['s3'],"['s3', 's3', 's3', 's3']","['卫生', '一般', '服务', '一般', '风格', '一般', '安全', '一般']","['难得有单人房间，比双人间便宜些，网上写的是12平米，实际上大概有六七平米吧，一个人转身将就，胖人慎入。像东北人一家子开的家庭旅馆，看样子床单被罩都是自己洗。地理位置不错，往北走走就到了大栅栏，去那里和前门天安门方便，扫个单车几分钟的事。', '走廊', '门口', '走廊', '床', '卫生间', '房间']",158,1,0,2,0,2,0,0,0,0,0
2640,276559,['s4'],"['s4', 's4', 's4', 's4']","['服务', '很好', '位置', '很好', '设施', '很好', '卫生', '很好']",['不到12点到的 到了就能入住了 进屋空调已经打开了 浴室有点味道 但还可以 温泉不错 水也挺热的 泡起来也舒服 泡了两次 前台服务挺好 看点评说浴巾脏了扣费什么的 使用的时候比较小心 也没遇上类似的问题 旁边看见有餐厅 但是没去 自己带的火锅红酒水果和矿泉水 也还挺好的 前台也给两大瓶 但是我们怕水的味道太重自己也带了一箱 事实上洗手洗澡的水有味道 但是自己能接受 池子晚上很美了 感觉挺满意的 晚上还有只猫来我们院子 讨了五根玉米肠 才满意离开…周围和酒店里都有卖草莓的 很好吃'],245,2,1,2,1,0,1,0,0,2,0
2641,1343957,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['经朋友介绍，偶尔入住，望京瀚精品式酒店公寓，酒店位于望京商圈，紧邻望京soho，交通非常便利，机场火车站，都很便捷，出租，地面交通，都可选择，楼下有物美大卖场，各种生活用品，应有尽有，楼下还有各种特色美食，满足，不同口味的人群，酒店入住方式，让人很满意，宽敞的房间，电子门锁，出入非常方便，酒店布置非常舒心，有种居家的感觉，独立卫生间独立厨房，各项设施，搭配很合理，要比我住过所有同级价位的所有酒店都让人舒心，唯一不足就是店面标志不太明显，如果是出来酒店的人不太好找，但酒店的服务人员服务非常周到，会在电话中，详细的指路，到达地点时，会到楼下去迎接，详细介绍酒店酒店周边情况，介绍酒店设施使用说明，房间内可做饭，非常适合朋友小聚，商务，旅行出差'],326,1,1,1,0,1,1,1,0,0,0
2642,1196234,['s4'],"['s3', 's4', 's4', 's5']","['卫生', '一般', '服务', '很好', '风格', '很好', '安全', '非常好']","['房间面积还是满意的.服务也还可以', '定的豪华大床房 没有之前的设备全 这屋没有微波炉', '被上还有污渍。这个屋空调还坏了 不能制热，等了一下午维修师傅 结果到了检查了一下 说工具没带全 不能维修 然后联系服务员 服务员也没回话 就这么凑合一晚上！', '这个屋子还有蚊子 也是服了 一夏天都没被蚊子叮 十月份居然被蚊子咬了！也是无奈. 交通还算方便吧.但是距离公交站和地铁口都得有个五六百米吧。']",204,2,0,1,0,0,1,0,0,0,0
2643,1153964,['s5'],"['s5', 's4', 's4', 's4', 's5', 's4']","['位置交通', '非常好', '周边环境', '很好', '设备设施', '很好', '服务质量', '很好', '环境卫生', '非常好', '餐饮服务', '很好']","['来北京看阿根廷巴西的球赛 朋友给安排的昆仑。名字就很响亮霸气。酒店建筑不是很现代化有点老式建筑但是依然给我大气的感觉，朋友介绍说这酒店以前很有名气只不过想现在年头久了北京近几年新开的国际知名酒店也多，所以就稍显逊色了。', '浴室近几年新装修过，以前也不是这样子的，很喜欢现在浴室和房间的整体色系。白色系很干净，浴室结构也很特别。我喜欢的FEEL', '卧室床很舒服，因为北京雾霾严重 每个屋子都有配备空气净化器。刚到北京有点缺氧 脸都憋红了，回房间打开空气净化器就好多了。', '浴室的洗面盆有点公主风。', '酒店里的日本料理餐厅。非常好吃而且菜都做的很精致很漂亮，精致的我都不舍得吃了。酒店的中餐厅也很好吃。连着在酒店里的餐厅吃了三顿。中式日式餐厅装修的都很有特色。环境很不错。每个餐厅的菜都特别好吃。。', '最顶层的旋转餐厅。早餐可以在这儿吃也可以到一楼的餐厅吃早餐。我更喜欢到顶层来吃。景色好安静人少。早餐食物种类没有一楼的多，可是也不算少了。']",432,1,1,1,0,0,0,0,0,0,0
2644,1464122,['s4'],"['s4', 's4', 's3', 's5', 's4', 's4']","['设备设施', '很好', '环境卫生', '很好', '服务质量', '一般', '地理位置', '非常好', '餐饮服务', '很好', '性价比', '很好']","['去沙河玩，就近选择入住这里，经常来的温泉酒店。', '没有想到，在红栌的遭遇再次上演。前台貌似实习的两个mm说找不到订单。', '已经有经验了，无非是预订部、营销部下班，传真没有收到。逼你按照门市价入住。', '也无需废话，直接给网站电话，前台mm就有些不高兴，把我的电话给她，请她报个门市价，网站好处理善后，谁知丫竟然给挂了。然后也知道有点过分，不说话了。', '好不容易再次联系上网站，换了个人，再次重复情况描述，这次换了个人接，强调不能再给挂了，终于解决。多花了15分钟的样子，入住也就10点多了。为了优惠也算值得，体验不好，这家跟红栌都划入5点前入住范畴。', '温泉吧，夏天太阳晒着，水有点浑了。', '另外建议经理好好查阅一下北京6.1禁烟条例，除文教体卫，一般公共场所室内是禁烟的没错，但是室外可以不禁烟，或者划定吸烟区，不能一刀切，进院就禁烟，你还做不做生意了？']",393,2,0,0,3,2,3,0,0,0,2
2645,1141304,['s1'],"['s2', 's2', 's2', 's2']","['卫生', '差', '服务', '差', '隔音', '差', '安全', '差']","['#卫生#好家伙自己看图', '#服务#有啥说的基本没', '#隔音#别住小夫妻旁边', '#安全#满大街治安和武警', '#位置#大栅栏西街胡同里', '#终结# 大栅栏西商业街到前门大街交叉口的德克士会员才能买到饭吃，不友好！']",118,2,0,3,0,0,3,0,2,3,0
2646,1177612,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['去哪儿网定的客栈，村庄上自家院，干净卫生便宜实惠，管接管送，老板很朴实，遇上好老板了[调皮]'],50,2,0,1,0,1,1,0,0,1,0
2647,180232,['s5'],"['s5', 's5']","['位置', '非常好', '设施', '非常好']","['离西站非常近，步行10分钟就到，省去赶时间', '老式五星酒店，但装修还是挺新', '客房干净整洁', '大堂没有异味', '洗漱用品够五星的标准']",77,1,0,1,0,1,0,1,0,1,0
2648,776301,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '卫生', '非常好']",['非常好，干净，整洁，舒适。交通便利，今后还来！'],27,1,0,1,0,0,0,0,0,1,0
2649,1459646,['s5'],"['s5', 's5', 's5', 's4']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '很好']",['必须说，嘉里的沙发是我住过的酒店里最舒服的！客房面积稍微小那么一点点，但住着还是很舒服的；办公环境也好，地理位置也方便，国贸的最大好处就是几栋大厦都有通道相连，不必走到户外，吃喝玩乐就都解决了'],100,1,2,1,0,0,0,0,0,0,0
2650,1439833,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['老板人很好，饭菜很好，客房干净卫生。周边风景很好，来时西边小河水很大，晚上还看到了萤火虫。'],49,1,1,0,0,2,1,0,0,1,0
2651,883509,['s2'],"['s2', 's3', 's2', 's2']","['卫生', '差', '服务', '一般', '风格', '差', '安全', '差']",['第一眼的感觉是大门口垃圾很多，环境很差，虽说理地铁口很近，但是大门口真的很脏，到处都是垃圾然后办理入住，拿到房卡哦，进入房间的感觉是窗户很小，房间还有烟味(订时预留房间中选择无烟房的，结果进去后。烟味很重)，关上门后发现门上有个洞，枕头是坏的，还有一个洞，被子也不怎么干净，一张床上的枕头有个洞，另一张床上的被子边上很脏，更**的是电视遥控器和空调遥控器没有电池无法使用，插座也是坏的。入住第二天时，房间垃圾也未清理，洗漱台水龙头也有问题，稍微放大一点，水就会到处飞，热水越放越烫，房间里没有烧水壶，如果要喝水的话只有在楼梯口处区接热水，很不方便。'],278,2,0,3,0,0,0,0,0,3,0
2652,525140,['s1'],"['s1', 's1', 's1', 's1']","['服务', '糟糕', '位置', '糟糕', '设施', '糟糕', '早餐', '糟糕']",['交通确实便利，北京西站正对面，过一个天桥。不过住一晚上就给退了，房间里铺的地毯，感觉是积攒了有一定年月的灰尘，稍微动一下就会扬起厚厚的灰，不敢动不敢呼吸，房间设施非常老旧，而且脏，这个可以如图所示，估计也没打理过吧，洗澡间积水，把下水道打开，弄出厚厚的毛发。不知道这种酒店的四星怎么还不摘，难道酒店的评星是包终身？还不如去住快捷酒店。再也不相信酒店的评星了。对了，大厅一直有满满的旅行团，以后出去玩绝对不报团，绝对都是被坑的节奏。'],219,1,0,3,0,0,0,0,0,3,0
2653,1054777,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['非常非常满意 百分百满意 房间干净整洁 生活家电一应俱全 非常方便 房间落地窗非常喜欢 而且还有阳台 真是出了自己家 尽了第二个家 再就是***太好了 你来到这里住给你就是最满意服务**都会给你最精准建议 满意 在***着你一定会有宾至如归的感觉 满意 棒极了👍'],135,0,0,1,0,0,0,0,0,1,0
2654,1453062,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['这家公寓靠近地铁莲花桥站，步行到公寓大概有十分钟；旁边就有超市，还有一个味多美甜品店，出了小区的门口楼下就是吃饭的地方：烧烤、广式的火锅、湘菜等；公寓的对面还有ktv娱乐的地方，happy结束后旁边就是一个很久以前烧烤店，夜宵的好去处；', '       订完房间就有公寓的专人来联系我、告诉我房间的地址，服务人员很贴心；到了公寓后接待我的服务人员很热情的为我介绍房间各种电器的使用和注意事项，房间是复式的两居室，工作人员特别提示说来回上下台阶的时候要特别注意，虽然很小的事，但是很暖心；', '        房间的设计很贴心，一进门的时候就有一个感应灯，客厅和厨房在一楼，厨房是一个开放式的，客厅是安装了超大投影视频，并且还配备了欧式的沙发，而且还可以做为床使用；沙发的背景墙的置物架很是小清新，不同的装饰品，很温馨。', '        住了这么多的公寓，这一家是提供了早餐的，面包搭配上营养丰富的牛奶及燕麦，不仅可以吃的好，而且也可以满足寒冷的冬日带给身体的热量.', '        总体来说这个公寓很棒，位置离西站也很近，服务人员也很贴心，再次来首推这家，希望可以做的更好！']",500,1,1,1,0,1,1,1,0,0,0
2655,1160390,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['很干净的一个农家院，看了看附近，应该是少有的四星级农家院了吧，设备也很齐全，还有k歌，老板也很热心，很不错，下次还会选择'],64,2,0,1,1,2,1,0,0,1,0
2656,3492,['s4'],"['s3', 's4', 's4', 's5', 's4', 's4']","['设备设施', '一般', '环境卫生', '很好', '服务质量', '很好', '位置交通', '非常好', '周边环境', '很好', '餐饮服务', '很好']",['我定的是在亮马桥附近，坐地铁比较方便，我是坐机场巴士过来的，亮马桥下的话，还要往回走1公里左右。。建议坐机场快线转10号线到亮马桥下，走过来比较方便，出地铁站过来只有500米不到。酒店换了地方，跟地图上不一致，，还算好，没有搬的太远。房间比较小，不过布置的很温馨，很舒适。就是没有窗户，感觉有点压抑。。。'],156,2,2,2,0,0,0,0,0,0,0
2657,1585001,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['在这里住了三个晚上，非常满意，出行很方便，价格也挺实在，实惠，出酒店门就是大栅栏街。游玩一天回来，还可以逛逛街，拍拍大栅栏的夜色，在附近的老巷子里还有很多味道不错的美食，酒店对面的鸭头就特别好吃，回家的时候还可以在附近买一些特产，现在都是可以在店里打包邮寄哦。。。', '酒店入口', '室内', '室内', '窗外']",162,1,0,2,0,0,0,0,0,0,1
2658,1316666,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['环境不错，服务人员耐心周到！下次还会选择！'],25,1,0,1,0,0,1,0,0,0,0
2659,48592,['s4'],"['s4', 's4', 's4', 's4', 's4', 's4']","['位置交通', '很好', '周边环境', '很好', '设备设施', '很好', '环境卫生', '很好', '服务质量', '很好', '餐饮服务', '很好']",['不错，房间很大，很干净，周边交通便利。美食多。'],27,1,0,1,0,2,0,0,0,1,0
2660,1340637,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['装修很新，就在百盛往南直走几分钟就到，买东西方便。装修很温馨，还有洗衣机电吹风还有微波炉！好完美呀😄而且价格实惠，下次还会再来的，工作人员也很友好，赞'],79,1,0,1,0,0,1,1,0,0,1
2661,1509408,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['一进门，古色古香的，浓浓的老北京味，出来玩的朋友可以去试试。'],34,0,0,1,0,0,0,1,0,0,0
2662,1259371,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['交通便利，地理位置优越，离天安门火车站王府井都很近，南锣鼓巷一站地铁的距离，后海什刹海坐地铁也很方便。对面就是中央美术馆。环境好，卫生干净，下次来还住这家。唯一不足的就是客房没有无线，只有大厅有。强烈推荐给大家。'],110,1,0,2,0,1,0,0,0,1,0
2663,491833,['s5'],"['s5', 's5', 's4', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '很好', '安全', '非常好']","['位置，安全，都不错，是部队士兵招待所，吃的地方少些。虽然里面电视比较老，也有蚊子，靠着马路也会吵，但对于这个价位，对于对住宿没特别要求的人来说，也没什么好挑剔的，性价比还是算高的了。唯一不好的就是续住时网上如果订不到，店里可以续订，但没有优惠，会贵二三十元', '。']",137,1,0,3,0,2,0,0,1,0,1
2664,1187478,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['入住一晚大床房，山庄真的很美，地方不大，很多亮点，有山有水有徽派建筑，酒店装修风格很独特，很干净，亲眼看到每天更换床单被套，洗漱用品也是跟四五星酒店的差不多，吃的也很棒，我们两家吃了六菜一汤，尤其要感谢的就是我们晚上九点多想喝茶，给老板打电话，服务员特意从上边宿舍送过来的，真的很感动，我们也见到老板了，人很好，看我跟孩子画画，还特意打开遮阳伞……祝老板生意兴隆'],185,1,1,1,0,0,1,1,0,1,0
2665,1452469,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['非常完美的入住体验。房东小姐姐非常热情，特别健谈，大家在一起聊天，弹琴，看书，喝茶，下棋。非常热闹。同时，又不像外面很乱的那种，人不多，布置的非常雅致，入住非常舒服。每天阿姨都来打扫卫生，很干净。在三元桥地铁站附近，除了来的时候三元桥这边修路，绕了很长的路之外，交通还是很方便的。十号线和机场高速的交汇。感谢入住期间小帅哥的小排，色香味俱全，借大家吉言，很顺利找到工作。希望下次还会住在这里。'],200,1,1,1,1,1,1,1,0,1,0
2666,1461679,['s4'],"['s4', 's5', 's3', 's5']","['卫生', '很好', '服务', '非常好', '风格', '一般', '安全', '非常好']",['总体还是不错的，可能是在巷子里吧，晚上很安静，也没有隐性消费，工作人员服务很热情，主动给我们提供帮助，看到我们订的是大床房，两个大人带的有孩子，给我们调的标准间，两张床拼起来睡的舒服，在北京算是比较经济实惠的了！'],110,1,0,1,0,0,1,0,0,0,1
2667,585860,['s1'],"['s1', 's1', 's1', 's1']","['卫生', '糟糕', '服务', '糟糕', '风格', '糟糕', '安全', '糟糕']",['非常差，卫生差，只有热水没有冷水，连烧开水都没有，房间非常臭，还有一只猫在窗台上跳来跳去太可怕了，又很吵，牙刷都是歪的，没有完好的，非常怀疑是不是回收使用的，床是用两块板垫着，感觉要塌了，并且，住的人很杂，建议大家千万不要住这家，路程很远，在一个胡同里面，而且旁边就是公厕非常臭，有图有真相！'],150,3,0,3,0,0,0,0,0,3,0
2668,364487,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['还可以，就是隔音差点，***声音大'],21,0,0,3,0,0,0,0,0,0,0
2669,111352,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '位置', '非常好', '设施', '非常好']",['很好的四合院酒店，安静卫生，下次来北京还要住这里，非常推荐'],33,2,0,0,0,1,0,0,0,1,0
2670,453235,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '卫生', '非常好']",['非常方便，出来就是植物园。可惜没有大床房，早餐也一般，卫生还不错。'],37,1,2,2,0,2,0,0,0,1,0
2671,1304724,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['非常棒，很安静，很干净。老板人很好，害怕找不到，还特意发了定位。交通方便。周围都是大学，离清华北大很近。非常不错的体验~'],64,1,0,1,2,0,1,0,0,1,0
